"x"
53.6190476190476
42.352380952381
31.4031746031746
49.2428571428571
46.8571428571429
48.2666666666667
31
40.2238095238095
35.7095238095238
40.7104761904762
51.3657142857143
49.5904761904762
40.6895238095238
