"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/25/2020","AQS","180030004","3","5.5","ug/m3 LC","23","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"01/26/2020","AQS","180030004","3","7.9","ug/m3 LC","33","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"01/27/2020","AQS","180030004","3","15.3","ug/m3 LC","58","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"01/28/2020","AQS","180030004","3","9.8","ug/m3 LC","41","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"01/29/2020","AQS","180030004","3","6.3","ug/m3 LC","26","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"01/30/2020","AQS","180030004","3","9.9","ug/m3 LC","41","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"01/31/2020","AQS","180030004","3","12.3","ug/m3 LC","51","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/01/2020","AQS","180030004","3","12.9","ug/m3 LC","53","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/02/2020","AQS","180030004","3","4.9","ug/m3 LC","20","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/03/2020","AQS","180030004","3","7.5","ug/m3 LC","31","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/04/2020","AQS","180030004","3","6.7","ug/m3 LC","28","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/05/2020","AQS","180030004","3","3.6","ug/m3 LC","15","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/06/2020","AQS","180030004","3","5.2","ug/m3 LC","22","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/07/2020","AQS","180030004","3","5.7","ug/m3 LC","24","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/08/2020","AQS","180030004","3","10.9","ug/m3 LC","45","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/09/2020","AQS","180030004","3","10.5","ug/m3 LC","44","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/10/2020","AQS","180030004","3","10.6","ug/m3 LC","44","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/11/2020","AQS","180030004","3","13.1","ug/m3 LC","53","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/12/2020","AQS","180030004","3","10.5","ug/m3 LC","44","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/13/2020","AQS","180030004","3","8.3","ug/m3 LC","35","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/14/2020","AQS","180030004","3","9.2","ug/m3 LC","38","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/15/2020","AQS","180030004","3","11.3","ug/m3 LC","47","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/16/2020","AQS","180030004","3","11.4","ug/m3 LC","48","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/17/2020","AQS","180030004","3","16.4","ug/m3 LC","60","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/18/2020","AQS","180030004","3","11.3","ug/m3 LC","47","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/19/2020","AQS","180030004","3","6.9","ug/m3 LC","29","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/20/2020","AQS","180030004","3","6.8","ug/m3 LC","28","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/21/2020","AQS","180030004","3","5.7","ug/m3 LC","24","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/22/2020","AQS","180030004","3","6.9","ug/m3 LC","29","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/23/2020","AQS","180030004","3","10.2","ug/m3 LC","43","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/24/2020","AQS","180030004","3","11.4","ug/m3 LC","48","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/25/2020","AQS","180030004","3","10.3","ug/m3 LC","43","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/26/2020","AQS","180030004","3","3.6","ug/m3 LC","15","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/27/2020","AQS","180030004","3","6","ug/m3 LC","25","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/28/2020","AQS","180030004","3","8.4","ug/m3 LC","35","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"02/29/2020","AQS","180030004","3","5.7","ug/m3 LC","24","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/01/2020","AQS","180030004","3","7.4","ug/m3 LC","31","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/02/2020","AQS","180030004","3","8.5","ug/m3 LC","35","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/03/2020","AQS","180030004","3","8.2","ug/m3 LC","34","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/04/2020","AQS","180030004","3","3","ug/m3 LC","13","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/05/2020","AQS","180030004","3","6.4","ug/m3 LC","27","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/06/2020","AQS","180030004","3","3.8","ug/m3 LC","16","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/07/2020","AQS","180030004","3","4","ug/m3 LC","17","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/08/2020","AQS","180030004","3","6.3","ug/m3 LC","26","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/13/2020","AQS","180030004","3","5.5","ug/m3 LC","23","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/14/2020","AQS","180030004","3","6.7","ug/m3 LC","28","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/15/2020","AQS","180030004","3","8.5","ug/m3 LC","35","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/16/2020","AQS","180030004","3","7.9","ug/m3 LC","33","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/17/2020","AQS","180030004","3","9.6","ug/m3 LC","40","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/18/2020","AQS","180030004","3","10.6","ug/m3 LC","44","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/19/2020","AQS","180030004","3","8.5","ug/m3 LC","35","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/20/2020","AQS","180030004","3","4.1","ug/m3 LC","17","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/21/2020","AQS","180030004","3","5.1","ug/m3 LC","21","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/22/2020","AQS","180030004","3","7.9","ug/m3 LC","33","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/23/2020","AQS","180030004","3","8.3","ug/m3 LC","35","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/24/2020","AQS","180030004","3","10.5","ug/m3 LC","44","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/25/2020","AQS","180030004","3","13","ug/m3 LC","53","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/26/2020","AQS","180030004","3","9.5","ug/m3 LC","40","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/27/2020","AQS","180030004","3","12.9","ug/m3 LC","53","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/28/2020","AQS","180030004","3","7.1","ug/m3 LC","30","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/29/2020","AQS","180030004","3","3.5","ug/m3 LC","15","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/30/2020","AQS","180030004","3","1.7","ug/m3 LC","7","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"03/31/2020","AQS","180030004","3","4.8","ug/m3 LC","20","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/01/2020","AQS","180030004","3","4.6","ug/m3 LC","19","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/02/2020","AQS","180030004","3","9.9","ug/m3 LC","41","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/03/2020","AQS","180030004","3","15.8","ug/m3 LC","59","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/04/2020","AQS","180030004","3","11.5","ug/m3 LC","48","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/05/2020","AQS","180030004","3","5.3","ug/m3 LC","22","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/06/2020","AQS","180030004","3","9.1","ug/m3 LC","38","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/07/2020","AQS","180030004","3","10.2","ug/m3 LC","43","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/08/2020","AQS","180030004","3","7.2","ug/m3 LC","30","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/09/2020","AQS","180030004","3","4.6","ug/m3 LC","19","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/10/2020","AQS","180030004","3","4","ug/m3 LC","17","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/11/2020","AQS","180030004","3","8","ug/m3 LC","33","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/12/2020","AQS","180030004","3","8","ug/m3 LC","33","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/13/2020","AQS","180030004","3","6.1","ug/m3 LC","25","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/14/2020","AQS","180030004","3","4","ug/m3 LC","17","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/15/2020","AQS","180030004","3","7.6","ug/m3 LC","32","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/16/2020","AQS","180030004","3","7.4","ug/m3 LC","31","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/17/2020","AQS","180030004","3","7.8","ug/m3 LC","33","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/18/2020","AQS","180030004","3","9.4","ug/m3 LC","39","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/19/2020","AQS","180030004","3","8.1","ug/m3 LC","34","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/20/2020","AQS","180030004","3","3.7","ug/m3 LC","15","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/21/2020","AQS","180030004","3","3.1","ug/m3 LC","13","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/22/2020","AQS","180030004","3","7.1","ug/m3 LC","30","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/23/2020","AQS","180030004","3","8.4","ug/m3 LC","35","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/24/2020","AQS","180030004","3","16.4","ug/m3 LC","60","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/25/2020","AQS","180030004","3","13.2","ug/m3 LC","53","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/26/2020","AQS","180030004","3","3.5","ug/m3 LC","15","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/27/2020","AQS","180030004","3","5.9","ug/m3 LC","25","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/28/2020","AQS","180030004","3","6.8","ug/m3 LC","28","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/29/2020","AQS","180030004","3","5.3","ug/m3 LC","22","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"04/30/2020","AQS","180030004","3","1.8","ug/m3 LC","8","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"05/01/2020","AQS","180030004","3","5","ug/m3 LC","21","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
"05/02/2020","AQS","180030004","3","9.4","ug/m3 LC","39","Ft. Wayne- Beacon St.","1","100.0000","88101","PM2.5 - Local Conditions","23060","Fort Wayne, IN","18","Indiana","003","Allen","41.094965496","-85.101816308"
